[2026-06-13 19:29:27] INFO     | ================================================================================
[2026-06-13 19:29:27] INFO     | 🚀 PyPI Package Update Checker (Multiprocessing Enabled)
[2026-06-13 19:29:27] INFO     | ================================================================================
[2026-06-13 19:29:27] INFO     | 📁 No existing state file. Starting fresh.
[2026-06-13 19:29:36] INFO     | ✓ Found 500 installed packages
[2026-06-13 19:29:36] INFO     | 📊 Status: 0 checked, 500 pending
[2026-06-13 19:29:36] INFO     | 🔄 Spawning 4 workers to query PyPI...
[2026-06-13 19:35:49] DEBUG    | ✓ up-to-date         | ipywidgets                     8.1.8 → 8.1.8
[2026-06-13 19:35:50] DEBUG    | ✓ up-to-date         | pycountry                      26.2.16 → 26.2.16
[2026-06-13 19:35:54] DEBUG    | ✓ up-to-date         | pycparser                      3.0 → 3.0
[2026-06-13 19:35:59] WARNING  | ❌ Not found: comprompt
[2026-06-13 19:36:12] WARNING  | ⚠ Error: pycryptodome - HTTPSConnectionPool(host='pypi.org', port=443): Read timed out.
[2026-06-13 19:36:15] WARNING  | ⏱ Timeout: itables
[2026-06-13 19:36:16] WARNING  | ⏱ Timeout: tokenizers
[2026-06-13 19:36:22] WARNING  | ⏱ Timeout: contourpy
[2026-06-13 19:36:24] DEBUG    | ✓ up-to-date         | copilot-client                 1.0.0 → 1.0.0
[2026-06-13 19:36:33] DEBUG    | ✓ up-to-date         | toml                           0.10.2 → 0.10.2
[2026-06-13 19:36:43] WARNING  | ⏱ Timeout: jaraco.classes
[2026-06-13 19:36:47] DEBUG    | ✓ up-to-date         | tomli                          2.4.1 → 2.4.1
[2026-06-13 19:36:48] DEBUG    | ✓ up-to-date         | pycryptodomex                  3.23.0 → 3.23.0
[2026-06-13 19:36:56] WARNING  | ⏱ Timeout: courlan
[2026-06-13 19:37:03] DEBUG    | ✓ up-to-date         | jaraco.context                 6.1.2 → 6.1.2
[2026-06-13 19:37:05] DEBUG    | ✓ up-to-date         | tomli_w                        1.2.0 → 1.2.0
[2026-06-13 19:37:08] DEBUG    | 🔄 upgradable         | tomlkit                        0.14.0 → 0.15.0
[2026-06-13 19:37:10] DEBUG    | ✓ up-to-date         | jaraco.functools               4.5.0 → 4.5.0
[2026-06-13 19:37:13] WARNING  | ⏱ Timeout: pycurl
[2026-06-13 19:37:18] DEBUG    | ✓ up-to-date         | toolz                          1.1.0 → 1.1.0
[2026-06-13 19:37:31] WARNING  | ⏱ Timeout: cppy
[2026-06-13 19:37:51] WARNING  | ⏱ Timeout: tornado
[2026-06-13 19:37:59] WARNING  | ⚠ Error: jedi - ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2026-06-13 19:38:16] WARNING  | ⚠ Error: pydantic - HTTPSConnectionPool(host='pypi.org', port=443): Read timed out.
[2026-06-13 19:38:17] WARNING  | ⚠ Error: crc32c - HTTPSConnectionPool(host='pypi.org', port=443): Read timed out.
[2026-06-13 19:38:38] WARNING  | ⏱ Timeout: jellyfish
[2026-06-13 19:38:39] WARNING  | ⏱ Timeout: tqdm
[2026-06-13 19:39:00] WARNING  | ⏱ Timeout: pydantic-settings
[2026-06-13 19:39:00] WARNING  | ⏱ Timeout: crosshair-tool
[2026-06-13 19:39:30] DEBUG    | 🔄 upgradable         | trafilatura                    2.0.0 → 2.1.0
[2026-06-13 19:39:31] DEBUG    | ✓ up-to-date         | Jinja2                         3.1.6 → 3.1.6
[2026-06-13 19:39:34] DEBUG    | 🔄 upgradable         | traitlets                      5.15.0 → 5.15.1
[2026-06-13 19:39:34] DEBUG    | ✓ up-to-date         | pydot                          4.0.1 → 4.0.1
[2026-06-13 19:39:34] DEBUG    | ✓ up-to-date         | joblib                         1.5.3 → 1.5.3
[2026-06-13 19:39:35] DEBUG    | ✓ up-to-date         | jsonlight                      0.0.7 → 0.0.7
[2026-06-13 19:39:36] DEBUG    | ✓ up-to-date         | PyGithub                       2.9.1 → 2.9.1
[2026-06-13 19:39:36] DEBUG    | 🔄 upgradable         | transformers                   5.8.0 → 5.12.0
[2026-06-13 19:39:36] DEBUG    | ✓ up-to-date         | jsonschema-specifications      2025.9.1 → 2025.9.1
[2026-06-13 19:39:36] DEBUG    | ✓ up-to-date         | Pygments                       2.20.0 → 2.20.0
[2026-06-13 19:39:37] DEBUG    | ✓ up-to-date         | jupyter                        1.1.1 → 1.1.1
[2026-06-13 19:39:37] DEBUG    | ✓ up-to-date         | pygments-styles                0.3.0 → 0.3.0
[2026-06-13 19:39:38] DEBUG    | ✓ up-to-date         | tree-sitter                    0.25.2 → 0.25.2
[2026-06-13 19:39:38] DEBUG    | 🔄 upgradable         | jupyter_client                 7.4.9 → 8.9.1
[2026-06-13 19:39:38] DEBUG    | ✓ up-to-date         | tree-sitter-cpp                0.23.4 → 0.23.4
[2026-06-13 19:39:39] DEBUG    | ✓ up-to-date         | jupyter-console                6.6.3 → 6.6.3
[2026-06-13 19:39:39] DEBUG    | ✓ up-to-date         | tree-sitter-python             0.25.0 → 0.25.0
[2026-06-13 19:39:40] DEBUG    | 🔄 upgradable         | jupyter_core                   4.12.0 → 5.9.1
[2026-06-13 19:39:41] DEBUG    | ✓ up-to-date         | pyinstrument_cext              0.2.4 → 0.2.4
[2026-06-13 19:39:41] DEBUG    | ✓ up-to-date         | trio                           0.33.0 → 0.33.0
[2026-06-13 19:39:42] DEBUG    | ✓ up-to-date         | jupyter-events                 0.12.1 → 0.12.1
[2026-06-13 19:39:43] DEBUG    | 🔄 upgradable         | PyJWT                          2.12.1 → 2.13.0
[2026-06-13 19:39:44] DEBUG    | ✓ up-to-date         | trio-websocket                 0.12.2 → 0.12.2
[2026-06-13 19:39:45] DEBUG    | 🔄 upgradable         | jupyter_server                 2.18.2 → 2.19.0
[2026-06-13 19:39:45] DEBUG    | ✓ up-to-date         | pylocate                       1.4.7 → 0.1.0
[2026-06-13 19:39:46] DEBUG    | ✓ up-to-date         | twine                          6.2.0 → 6.2.0
[2026-06-13 19:39:46] DEBUG    | 🔄 upgradable         | cryptography                   48.0.1 → 49.0.0
[2026-06-13 19:39:47] DEBUG    | ✓ up-to-date         | jupyter_server_terminals       0.5.4 → 0.5.4
[2026-06-13 19:39:47] DEBUG    | ✓ up-to-date         | pymediainfo                    7.0.1 → 7.0.1
[2026-06-13 19:39:47] DEBUG    | ✓ up-to-date         | cssbeautifier                  1.15.4 → 1.15.4
[2026-06-13 19:39:49] DEBUG    | ✓ up-to-date         | cssselect                      1.4.0 → 1.4.0
[2026-06-13 19:39:49] DEBUG    | ✓ up-to-date         | PyNaCl                         1.6.2 → 1.6.2
[2026-06-13 19:39:50] DEBUG    | ✓ up-to-date         | typed-argument-parser          1.12.0 → 1.12.0
[2026-06-13 19:39:52] DEBUG    | ✓ up-to-date         | cssselect2                     0.9.0 → 0.9.0
[2026-06-13 19:39:53] DEBUG    | ✓ up-to-date         | pynvim                         0.6.0 → 0.6.0
[2026-06-13 19:39:53] DEBUG    | 🔄 upgradable         | jupyterlab                     3.6.7 → 4.5.8
[2026-06-13 19:39:53] DEBUG    | ✓ up-to-date         | typedparser                    0.34.3 → 0.34.3
[2026-06-13 19:39:55] DEBUG    | ✓ up-to-date         | cssutils                       2.15.0 → 2.15.0
[2026-06-13 19:39:57] DEBUG    | ✓ up-to-date         | pyparsing                      3.3.2 → 3.3.2
[2026-06-13 19:40:05] DEBUG    | 🔄 upgradable         | typeguard                      4.5.1 → 4.5.2
[2026-06-13 19:40:15] DEBUG    | ✓ up-to-date         | jupyterlab_pygments            0.3.0 → 0.3.0
[2026-06-13 19:40:16] DEBUG    | ✓ up-to-date         | ctypesgen                      1.1.1 → 1.1.1
[2026-06-13 19:40:19] DEBUG    | 🔄 upgradable         | typer                          0.25.1 → 0.26.7
[2026-06-13 19:40:20] DEBUG    | ✓ up-to-date         | jupyterlab_server              2.28.0 → 2.28.0
[2026-06-13 19:40:20] DEBUG    | ✓ up-to-date         | cycler                         0.12.1 → 0.12.1
[2026-06-13 19:40:21] DEBUG    | ✓ up-to-date         | jusText                        3.0.2 → 3.0.2
[2026-06-13 19:40:21] DEBUG    | 🔄 upgradable         | types-requests                 2.33.0.20260503 → 2.33.0.20260518
[2026-06-13 19:40:22] DEBUG    | 🔄 upgradable         | pypdfium2                      5.8.0 → 5.9.0
[2026-06-13 19:40:23] DEBUG    | 🔄 upgradable         | typeshed_client                2.11.0 → 2.12.0
[2026-06-13 19:40:25] DEBUG    | ✓ up-to-date         | pyphen                         0.17.2 → 0.17.2
[2026-06-13 19:40:26] DEBUG    | ✓ up-to-date         | kiwisolver                     1.5.0 → 1.5.0
[2026-06-13 19:40:27] DEBUG    | ✓ up-to-date         | typing_extensions              4.15.0 → 4.15.0
[2026-06-13 19:40:31] DEBUG    | 🔄 upgradable         | tzdata                         2021.2.post0 → 2026.2
[2026-06-13 19:40:35] DEBUG    | ✓ up-to-date         | lameenc                        1.8.2 → 1.8.2
[2026-06-13 19:40:35] DEBUG    | ✓ up-to-date         | pyppmd                         1.3.1 → 1.3.1
[2026-06-13 19:40:36] DEBUG    | ✓ up-to-date         | langcodes                      3.5.1 → 3.5.1
[2026-06-13 19:40:36] DEBUG    | ✓ up-to-date         | pyproject_hooks                1.2.0 → 1.2.0
[2026-06-13 19:40:37] DEBUG    | ✓ up-to-date         | langdetect                     1.0.9 → 1.0.9
[2026-06-13 19:40:37] DEBUG    | ✓ up-to-date         | pyproject-metadata             0.11.0 → 0.11.0
[2026-06-13 19:40:38] DEBUG    | ✓ up-to-date         | pyproject-toml                 0.1.0 → 0.1.0
[2026-06-13 19:40:38] DEBUG    | ✓ up-to-date         | Cython                         3.3.0a0 → 3.2.5
[2026-06-13 19:40:38] DEBUG    | ✓ up-to-date         | langid                         1.1.6 → 1.1.6
[2026-06-13 19:40:39] DEBUG    | ✓ up-to-date         | pysbd                          0.3.4 → 0.3.4
[2026-06-13 19:40:39] DEBUG    | ✓ up-to-date         | lazy-loader                    0.5 → 0.5
[2026-06-13 19:40:39] DEBUG    | 🔄 upgradable         | tzlocal                        3.0 → 5.3.1
[2026-06-13 19:40:39] DEBUG    | ✓ up-to-date         | cython-lint                    0.19.0 → 0.19.0
[2026-06-13 19:40:42] DEBUG    | ✓ up-to-date         | lazy-object-proxy              1.12.0 → 1.12.0
[2026-06-13 19:40:42] DEBUG    | ✓ up-to-date         | pyserial-asyncio-fast          0.16 → 0.16
[2026-06-13 19:40:47] DEBUG    | ✓ up-to-date         | PySocks                        1.7.1 → 1.7.1
[2026-06-13 19:40:47] DEBUG    | ✓ up-to-date         | cytoolz                        1.4.7 → 1.1.0
[2026-06-13 19:40:48] DEBUG    | ✓ up-to-date         | pytesseract                    0.3.13 → 0.3.13
[2026-06-13 19:40:52] DEBUG    | ✓ up-to-date         | pytest                         9.0.3 → 9.0.3
[2026-06-13 19:40:52] DEBUG    | ✓ up-to-date         | uharfbuzz                      1.4.7 → 0.55.0
[2026-06-13 19:40:53] DEBUG    | ✓ up-to-date         | dateparser                     1.4.0 → 1.4.0
[2026-06-13 19:40:53] DEBUG    | ✓ up-to-date         | Levenshtein                    0.27.3 → 0.27.3
[2026-06-13 19:40:53] DEBUG    | ✓ up-to-date         | pytest-cov                     7.1.0 → 7.1.0
[2026-06-13 19:40:55] DEBUG    | ✓ up-to-date         | ujson                          5.12.1 → 5.12.1
[2026-06-13 19:40:55] DEBUG    | ✓ up-to-date         | libarchive-c                   5.3 → 5.3
